order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
A1996,Smartphone,home appliance,-1,622.23,0.96,nort,13/06/2023,a@example.com,0.0
A1217,WashingMachine,Electrnics,-1,37632.86,1.44,nort,2023-01-05,,0.0
A1687,Laptop,HomeAppliance,-1,22245.36,1.24,Central,,b@example.com,0.0
A1571,Shoes,electronics,-1,42195.63,0.4,west,05-Mar-2023,b@example.com,0.0
A2000,Laptop,Electrnics,abc,32621.94,0.58,South,2023-05-27,,0.0
A1893,Smart Phone,fashion,-1,16572.2,1.19,WEST,02-05-2023,b@example.com,0.0
A1757,laptop,fashion,0,38960.04,0.12,WEST,2023.04.09,a@example.com,0.0
A1557,shoess,fashion,4,45240.49,1.1,South,2023/04/02,a@example.com,0.0
A1550,Laptop,Electrnics,abc,33518.45,0.93,North,,b@example.com,0.0
A1985,WashingMachine,Electrnics,-1,6265.71,0.49,nort,12-04-2023,,0.0
A1116,Smartphone,electronics,abc,9962.66,1.29,Central,2023/04/01,b@example.com,0.0
A1639,shoess,Electrnics,0,10719.28,0.27,Central,25-Jun-2023,,0.0
A1537,laptop,home appliance,0,6282.18,1.32,south,,b@example.com,0.0
A1939,washing machine,fashion wear,4,35793.47,0.79,nort,02/03/2023,,30066.51
A1199,Shoes,home appliance,abc,29891.01,1.03,CENTRAL,2023.05.29,,0.0
A1771,Laptop,home appliance,abc,616.77,1.2,WEST,2023-06-10,b@example.com,0.0
A1921,WashingMachine,HomeAppliance,0,20424.44,0.83,WEST,2023/02/02,,0.0
A1252,Smartphone,fashion,5,23014.53,0.04,WEST,2023/03/06,,110469.74
A1605,Smartphone,Electrnics,-1,7137.56,0.85,South,25-Apr-2023,,0.0
A1997,Smartphone,home appliance,2,23858.66,0.4,nort,2023.01.14,b@example.com,28630.39
A1887,Laptop,Electrnics,0,11802.05,0.49,WEST,12-04-2023,b@example.com,0.0
A1183,laptop,HomeAppliance,-1,7771.63,0.49,nort,04-05-2023,,0.0
A1037,Smart Phone,fashion,-1,41136.93,0.67,west,,b@example.com,0.0
A1522,Smartphone,HomeAppliance,0,15403.38,0.57,North,06-04-2023,,0.0
A1360,WashingMachine,electronics,0,12867.39,1.17,nort,2023.04.25,,0.0
A1310,laptop,HomeAppliance,abc,43115.73,0.81,South,2023-03-05,,0.0
A1699,Smart Phone,Electrnics,2,9624.63,0.19,west,11-Mar-2023,b@example.com,15591.9
A1777,washing machine,electronics,0,35348.58,0.91,WEST,18-Apr-2023,a@example.com,0.0
A1138,shoess,Electrnics,-1,35012.14,0.36,south,23-06-2023,,0.0
A1958,shoess,fashion wear,0,14076.9,0.93,South,24/05/2023,,0.0
A1217,shoess,Electrnics,3,26608.3,0.87,nort,2023-05-23,,10377.24
A1851,washing machine,HomeAppliance,1,42189.49,0.27,South,2023/06/20,a@example.com,30798.33
A1514,washing machine,electronics,1,14684.96,0.27,west,2023-04-23,a@example.com,10720.02
A1246,WashingMachine,fashion wear,abc,30561.33,0.22,south,,a@example.com,0.0
A1517,Laptop,electronics,abc,25450.16,1.42,Central,16-Apr-2023,,0.0
A1864,laptop,electronics,-1,34195.7,0.15,south,04-02-2023,a@example.com,0.0
A1929,Laptop,electronics,abc,34078.71,0.48,South,29/05/2023,a@example.com,0.0
A1332,WashingMachine,Electrnics,-1,35988.42,1.34,South,10/01/2023,,0.0
A1337,Laptop,fashion wear,abc,39929.44,0.57,west,2023/03/08,,0.0
A1874,shoess,fashion,-1,44168.33,1.03,WEST,2023-01-13,,0.0
A1355,WashingMachine,fashion,2,29664.58,0.61,CENTRAL,19-01-2023,b@example.com,23138.37
A1414,Smartphone,electronics,0,5591.32,0.89,North,2023/01/18,a@example.com,0.0
A1434,Smartphone,Electrnics,-1,42346.15,1.36,south,20-04-2023,,0.0
A1139,Laptop,fashion,abc,25409.79,0.74,CENTRAL,2023-05-18,,0.0
A1248,WashingMachine,electronics,0,28394.05,1.26,Central,2023/02/21,,0.0
A1261,WashingMachine,home appliance,-1,26958.03,0.62,nort,2023/03/06,a@example.com,0.0
A1424,Laptop,home appliance,-1,41526.83,1.27,Central,14-01-2023,,0.0
A1872,laptop,fashion,0,24876.83,0.87,Central,2023-06-27,,0.0
A1079,washing machine,Electrnics,0,19435.42,1.27,South,04-06-2023,,0.0
A1278,Laptop,Electrnics,-1,34994.76,1.29,west,2023.05.10,,0.0
A1424,Smartphone,HomeAppliance,0,45562.53,0.07,South,2023/04/19,,0.0
A1540,Smart Phone,electronics,-1,16249.81,0.92,west,,a@example.com,0.0
A1341,washing machine,fashion,abc,8573.87,0.58,CENTRAL,04/05/2023,,0.0
A1198,washing machine,home appliance,0,38189.57,0.0,west,28-Jun-2023,,0.0
A1106,shoess,fashion,0,39436.09,1.08,North,2023-01-22,b@example.com,0.0
A1931,Smartphone,fashion,0,12451.88,0.45,South,14-Mar-2023,a@example.com,0.0
A1232,WashingMachine,fashion wear,0,3762.46,1.02,south,01-01-2023,,0.0
A1586,WashingMachine,electronics,0,43451.52,0.23,west,03/04/2023,b@example.com,0.0
A1104,Smart Phone,fashion,5,13872.98,1.43,WEST,2023/05/31,a@example.com,0.0
A1972,Laptop,home appliance,0,45325.46,1.11,North,16-01-2023,,0.0
A1936,Shoes,Electrnics,1,18902.5,0.29,CENTRAL,2023/04/12,b@example.com,13420.77
A1129,Smartphone,fashion wear,abc,40860.91,0.56,North,15-06-2023,,0.0
A1512,shoess,HomeAppliance,2,16730.3,1.49,WEST,2023-02-22,,0.0
A1191,Smart Phone,HomeAppliance,abc,13102.63,0.86,WEST,17/01/2023,a@example.com,0.0
A1634,washing machine,Electrnics,0,19698.12,0.68,west,,a@example.com,0.0
A1463,laptop,Electrnics,2,17848.79,0.03,South,13-06-2023,,34626.65
A1506,WashingMachine,home appliance,4,24384.31,1.36,CENTRAL,2023.06.17,b@example.com,0.0
A1784,Smartphone,home appliance,-1,590.63,0.66,south,2023-05-07,,0.0
A1228,Smart Phone,electronics,2,37881.64,0.06,North,04-May-2023,,71217.48
A1536,washing machine,Electrnics,3,22561.66,1.15,WEST,27-Mar-2023,,0.0
A1514,Laptop,home appliance,-1,31247.41,0.85,WEST,01-Jun-2023,,0.0
A1639,Smart Phone,fashion wear,0,32515.42,0.9,nort,18-06-2023,,0.0
A1352,shoess,Electrnics,abc,27287.36,1.49,North,2023-05-21,a@example.com,0.0
A1811,shoess,fashion wear,-1,23823.75,1.22,Central,12-Mar-2023,,0.0
A1299,Smartphone,electronics,-1,27793.22,0.2,Central,2023.04.04,,0.0
A1176,washing machine,fashion wear,-1,41623.89,0.48,Central,,,0.0
A1333,Laptop,electronics,3,30560.44,0.33,WEST,2023/01/17,,61426.48
A1204,Smart Phone,home appliance,abc,26549.19,1.39,WEST,2023.06.26,b@example.com,0.0
A1298,Smart Phone,home appliance,abc,37125.14,0.02,nort,09-05-2023,a@example.com,0.0
A1437,Smart Phone,fashion,3,49966.03,1.08,nort,22/05/2023,,0.0
A1097,Smartphone,electronics,0,43772.64,1.14,nort,2023.04.05,,0.0
A1218,laptop,fashion wear,-1,3949.51,1.36,South,2023.01.25,,0.0
A1197,Smart Phone,fashion wear,-1,49552.03,1.37,south,22-04-2023,a@example.com,0.0
A1613,shoess,Electrnics,-1,10985.75,1.21,WEST,2023-03-31,,0.0
A1734,washing machine,Electrnics,-1,23688.73,0.47,Central,2023.01.15,,0.0
A1257,WashingMachine,HomeAppliance,0,38196.25,0.74,nort,23/05/2023,,0.0
A1837,washing machine,HomeAppliance,4,40133.62,0.62,North,21/05/2023,b@example.com,61003.1
A1306,laptop,fashion wear,-1,45967.16,0.58,south,2023-06-22,,0.0
A1164,Laptop,home appliance,4,25645.97,1.35,WEST,26-Jun-2023,,0.0
A1735,Laptop,electronics,-1,47406.13,1.42,Central,09-02-2023,,0.0
A1848,WashingMachine,fashion wear,0,16687.21,0.09,nort,05-Mar-2023,,0.0
A1986,Shoes,Electrnics,abc,10650.05,0.37,south,,,0.0
A1709,Smart Phone,Electrnics,0,17622.34,0.82,CENTRAL,17-03-2023,a@example.com,0.0
A1626,Laptop,fashion,5,41500.22,1.33,CENTRAL,28-01-2023,,0.0
A1535,WashingMachine,HomeAppliance,4,2070.72,0.47,CENTRAL,2023-04-12,,4389.93
A1961,washing machine,fashion wear,0,12472.27,1.46,nort,2023.03.26,,0.0
A1711,Shoes,fashion wear,abc,39477.45,0.89,south,17-Apr-2023,,0.0
A1819,laptop,HomeAppliance,0,13396.13,0.76,CENTRAL,17/02/2023,,0.0
A1370,WashingMachine,electronics,0,22794.73,1.01,CENTRAL,08-05-2023,,0.0
A1256,Smartphone,fashion,abc,23766.27,0.44,South,07-Mar-2023,b@example.com,0.0
A1082,Smart Phone,Electrnics,abc,47351.18,1.4,South,25-02-2023,b@example.com,0.0
A1134,washing machine,Electrnics,0,45814.51,1.26,WEST,25-01-2023,b@example.com,0.0
A1067,Shoes,fashion,abc,25658.99,1.13,South,14/03/2023,,0.0
A1151,Laptop,electronics,abc,8496.43,0.66,south,2023/03/15,a@example.com,0.0
A1464,laptop,home appliance,-1,29727.4,0.73,CENTRAL,23/05/2023,,0.0
A1811,washing machine,fashion,-1,41315.9,0.98,WEST,,,0.0
A1182,Laptop,HomeAppliance,-1,15331.26,1.21,Central,01-04-2023,,0.0
A1688,WashingMachine,fashion,4,40844.17,0.76,Central,2023-02-10,a@example.com,39210.4
A1507,Smartphone,Electrnics,abc,41185.6,1.02,Central,10-Mar-2023,,0.0
A1019,Smartphone,home appliance,1,35018.43,0.95,CENTRAL,2023.03.13,,1750.92
A1276,laptop,Electrnics,2,34707.71,1.31,Central,30/06/2023,,0.0
A1171,Laptop,electronics,abc,18026.62,1.01,south,16-01-2023,b@example.com,0.0
A1556,shoess,fashion wear,4,28142.13,1.38,CENTRAL,20-02-2023,,0.0
A1622,washing machine,home appliance,-1,26779.25,0.11,Central,05/01/2023,a@example.com,0.0
A1991,washing machine,Electrnics,-1,33510.68,0.22,South,2023.04.01,,0.0
A1101,washing machine,Electrnics,5,19277.27,0.88,Central,2023-05-24,b@example.com,11566.36
A1158,shoess,fashion wear,3,770.45,0.37,Central,,,1456.15
A1217,Smart Phone,HomeAppliance,-1,27449.82,0.48,North,2023/01/26,,0.0
A1595,WashingMachine,electronics,abc,21046.36,0.24,west,2023/05/04,,0.0
A1084,Laptop,fashion wear,abc,3456.59,0.83,west,2023/06/02,b@example.com,0.0
A1942,washing machine,home appliance,abc,38840.37,0.83,south,03-Feb-2023,b@example.com,0.0
A1971,Shoes,electronics,0,5838.79,0.77,North,12-Apr-2023,a@example.com,0.0
A1159,Laptop,electronics,abc,8069.9,1.49,South,,,0.0
A1810,Laptop,electronics,abc,28065.52,1.19,west,19-05-2023,,0.0
A1442,Shoes,HomeAppliance,0,20721.94,0.78,south,2023.06.02,,0.0
A1328,shoess,HomeAppliance,0,22765.7,0.58,South,13-Apr-2023,b@example.com,0.0
A1935,Shoes,fashion wear,abc,41680.21,0.63,nort,2023.01.16,b@example.com,0.0
A1239,Smart Phone,home appliance,4,34785.19,0.17,CENTRAL,2023/04/03,,115486.83
A1964,Shoes,electronics,-1,10343.32,0.26,South,02-04-2023,,0.0
A1391,Shoes,HomeAppliance,0,17541.92,0.65,North,2023-01-15,a@example.com,0.0
A1313,Shoes,fashion wear,abc,938.53,0.65,Central,05-Jan-2023,,0.0
A1448,Smart Phone,home appliance,abc,21592.42,1.23,North,22/06/2023,,0.0
A1476,Smartphone,electronics,abc,27413.53,0.77,WEST,26-Jan-2023,a@example.com,0.0
A1327,Laptop,electronics,-1,27296.94,1.15,WEST,2023-01-21,a@example.com,0.0
A1202,Smartphone,fashion,-1,17548.89,0.8,WEST,2023-01-13,,0.0
A1196,Laptop,fashion,4,19732.4,1.4,South,,,0.0
A1729,laptop,electronics,-1,46303.02,1.05,nort,23/02/2023,,0.0
A1428,Laptop,HomeAppliance,-1,40378.08,0.07,nort,22/01/2023,b@example.com,0.0
A1355,Shoes,fashion,0,9241.98,1.41,CENTRAL,2023-03-27,,0.0
A1979,Smartphone,HomeAppliance,abc,37713.21,0.54,Central,2023/03/15,,0.0
A1293,laptop,HomeAppliance,0,17714.58,0.36,CENTRAL,2023.03.09,a@example.com,0.0
A1446,washing machine,Electrnics,3,48295.87,1.38,CENTRAL,2023.01.06,,0.0
A1693,shoess,electronics,0,15653.21,0.95,west,2023/04/16,,0.0
A1730,Smartphone,electronics,0,35829.1,0.87,Central,,,0.0
A1451,shoess,home appliance,2,23922.14,0.79,Central,,a@example.com,10047.3
A1987,Shoes,home appliance,-1,46072.56,0.51,WEST,2023-02-03,a@example.com,0.0
A1223,shoess,fashion,0,615.84,0.56,nort,09-04-2023,b@example.com,0.0
A1690,Laptop,Electrnics,-1,46708.26,0.45,Central,2023.04.26,,0.0
A1454,washing machine,fashion,abc,36094.12,1.43,nort,2023.04.09,b@example.com,0.0
A1158,Smartphone,electronics,-1,48274.53,1.21,WEST,2023.01.11,,0.0
A1184,Laptop,home appliance,5,37023.54,0.81,North,25/06/2023,,35172.36
A1013,Laptop,electronics,0,11335.43,1.13,CENTRAL,2023/01/16,,0.0
A1767,Laptop,home appliance,0,48283.75,0.89,Central,15-Jan-2023,a@example.com,0.0
A1378,Smart Phone,HomeAppliance,-1,43131.2,0.96,Central,2023.03.31,a@example.com,0.0
A1512,Smart Phone,electronics,0,21242.08,0.61,Central,07-Jan-2023,,0.0
A1444,shoess,fashion wear,abc,42726.58,0.13,South,17-Jan-2023,a@example.com,0.0
A1401,washing machine,fashion wear,4,33825.98,0.72,nort,2023-04-18,,37885.1
A1740,laptop,fashion,abc,7582.14,0.76,South,08-04-2023,,0.0
A1006,WashingMachine,electronics,2,14573.8,0.29,North,14/02/2023,b@example.com,20694.8
A1939,Laptop,fashion,0,4753.67,1.05,south,2023.01.07,a@example.com,0.0
A1646,washing machine,fashion,-1,43996.55,0.52,South,2023-01-01,a@example.com,0.0
A1519,WashingMachine,HomeAppliance,0,43351.06,0.83,south,07-02-2023,,0.0
A1639,Smart Phone,Electrnics,-1,47539.2,0.19,CENTRAL,,b@example.com,0.0
A1968,shoess,fashion wear,4,40246.34,0.72,Central,28-Apr-2023,,45075.9
A1561,Laptop,fashion wear,0,45547.05,1.47,Central,2023/02/01,a@example.com,0.0
A1173,WashingMachine,fashion wear,abc,22616.24,1.15,CENTRAL,06-03-2023,,0.0
A1778,Laptop,fashion wear,-1,6553.32,1.12,south,24/05/2023,b@example.com,0.0
A1238,Shoes,home appliance,abc,41303.75,0.08,North,30/04/2023,a@example.com,0.0
A1795,shoess,home appliance,abc,22682.98,1.11,North,2023/01/05,b@example.com,0.0
A1605,washing machine,fashion wear,0,12872.73,1.18,CENTRAL,2023-01-10,,0.0
A1608,laptop,electronics,abc,31402.95,1.25,nort,2023.04.05,a@example.com,0.0
A1306,shoess,Electrnics,-1,40212.55,0.8,South,,a@example.com,0.0
A1416,Smart Phone,fashion,-1,27086.41,1.16,North,24/05/2023,,0.0
A1621,Smart Phone,HomeAppliance,4,4168.31,0.22,west,19/04/2023,,13005.13
A1994,laptop,electronics,-1,2487.04,0.5,Central,,a@example.com,0.0
A1353,shoess,fashion wear,-1,22173.58,1.18,nort,,,0.0
A1051,shoess,home appliance,abc,27857.92,0.29,WEST,22-06-2023,,0.0
A1291,Shoes,fashion wear,abc,43825.51,0.48,CENTRAL,22-05-2023,b@example.com,0.0
A1909,Smartphone,home appliance,4,10012.97,1.33,Central,2023.03.05,b@example.com,0.0
A1766,laptop,fashion,abc,4844.43,1.22,South,,,0.0
A1716,laptop,fashion wear,3,45240.53,0.55,nort,2023.03.04,a@example.com,61074.72
A1623,shoess,HomeAppliance,-1,23464.42,0.59,WEST,30/06/2023,a@example.com,0.0
A1424,Smartphone,home appliance,3,28979.69,0.97,South,2023.06.17,b@example.com,2608.17
A1018,washing machine,Electrnics,abc,25862.51,0.29,WEST,07-03-2023,,0.0
A1215,Smartphone,electronics,-1,21540.66,1.29,Central,20/03/2023,b@example.com,0.0
A1435,WashingMachine,HomeAppliance,5,16771.02,0.34,WEST,2023/01/02,,55344.37
A1437,Smart Phone,HomeAppliance,0,38423.69,0.38,WEST,2023.05.30,,0.0
A1538,shoess,electronics,abc,10881.73,0.73,South,2023.06.02,a@example.com,0.0
A1810,Smartphone,Electrnics,abc,47098.87,0.24,Central,23-04-2023,b@example.com,0.0
A1800,washing machine,fashion wear,0,10732.83,0.18,west,14-06-2023,a@example.com,0.0
A1423,washing machine,home appliance,0,45719.02,1.31,South,,,0.0
A1678,Smartphone,fashion,1,5836.69,0.15,South,2023/04/01,,4961.19
A1086,Smart Phone,fashion,0,21519.0,0.42,south,2023-04-29,b@example.com,0.0
A1876,shoess,fashion,abc,44934.67,0.93,nort,29-Apr-2023,b@example.com,0.0
A1656,Smartphone,electronics,0,24299.9,0.78,WEST,05/04/2023,,0.0
A1294,Smart Phone,fashion wear,2,48414.47,0.09,Central,26-Apr-2023,,88114.34
A1503,Laptop,fashion,-1,15404.9,0.98,South,14/01/2023,b@example.com,0.0
A1163,Shoes,HomeAppliance,abc,15134.58,0.98,North,25-05-2023,a@example.com,0.0
A1175,washing machine,HomeAppliance,0,1127.16,0.43,Central,20/01/2023,,0.0
A1928,laptop,electronics,-1,7461.07,0.96,North,,,0.0
A1198,Smartphone,Electrnics,-1,1316.86,0.54,west,03-Mar-2023,,0.0
A1228,Laptop,home appliance,-1,3448.92,0.05,CENTRAL,2023/05/08,,0.0
A1388,shoess,fashion,abc,9015.02,1.14,west,,a@example.com,0.0
A1725,Laptop,fashion wear,abc,27777.39,0.75,south,2023.04.26,,0.0
A1916,shoess,fashion,2,34028.99,0.06,South,2023-02-07,b@example.com,63974.5
A1754,washing machine,HomeAppliance,0,16116.23,0.55,South,2023/02/06,,0.0
A1968,Shoes,home appliance,0,20604.96,1.44,nort,2023-03-07,,0.0
A1745,washing machine,Electrnics,abc,3642.49,0.41,Central,2023.06.15,,0.0
A1965,Smartphone,home appliance,0,36668.99,0.67,south,2023-03-23,,0.0
A1148,WashingMachine,home appliance,abc,43742.87,1.12,CENTRAL,2023-03-05,,0.0
A1252,laptop,Electrnics,abc,24032.7,1.44,Central,21/02/2023,,0.0
A1392,Smart Phone,HomeAppliance,2,3049.56,0.41,Central,2023/01/06,,3598.48
A1373,WashingMachine,home appliance,0,9121.61,1.36,CENTRAL,13-01-2023,,0.0
A1719,shoess,HomeAppliance,3,43943.03,0.42,WEST,2023.03.10,,76460.87
A1337,Laptop,HomeAppliance,0,8724.26,0.75,South,2023-04-29,a@example.com,0.0
A1028,Laptop,fashion wear,abc,44018.55,1.05,west,18-03-2023,b@example.com,0.0
A1421,Smart Phone,fashion wear,abc,36579.74,0.53,nort,28-02-2023,,0.0
A1072,Smartphone,fashion wear,abc,27299.08,0.04,nort,2023.01.04,,0.0
A1127,shoess,fashion wear,-1,3496.06,0.68,North,2023/02/19,b@example.com,0.0
A1348,washing machine,electronics,0,7453.99,1.04,CENTRAL,,a@example.com,0.0
A1764,WashingMachine,HomeAppliance,1,16388.32,0.79,North,31-May-2023,,3441.55
A1008,laptop,fashion wear,abc,7197.97,1.22,west,30-06-2023,b@example.com,0.0
A1507,WashingMachine,Electrnics,-1,7156.94,1.46,Central,29-Jan-2023,,0.0
A1011,Shoes,fashion wear,3,39421.71,1.38,south,23/01/2023,a@example.com,0.0
A1655,WashingMachine,Electrnics,-1,33751.61,1.39,nort,2023/04/03,b@example.com,0.0
A1993,laptop,home appliance,abc,35118.62,0.35,South,2023/01/15,b@example.com,0.0
A1031,laptop,Electrnics,0,31692.09,0.18,North,14-Jan-2023,,0.0
A1213,Smart Phone,electronics,0,30401.11,1.01,west,2023.06.09,,0.0
A1523,washing machine,fashion wear,-1,14051.0,0.41,Central,,,0.0
A1372,laptop,electronics,-1,28441.36,0.68,west,04-Jan-2023,b@example.com,0.0
A1214,Smart Phone,Electrnics,abc,44932.0,0.38,nort,2023.01.23,,0.0
A1956,Smart Phone,home appliance,1,44243.24,1.33,CENTRAL,2023.04.30,,0.0
A1398,Smart Phone,fashion,abc,2336.1,1.22,South,2023.02.10,b@example.com,0.0
A1401,shoess,HomeAppliance,-1,6313.96,0.6,WEST,14-03-2023,,0.0
A1836,Shoes,fashion wear,4,46008.59,0.61,west,2023/04/04,b@example.com,71773.4
A1359,WashingMachine,home appliance,5,34315.44,0.07,North,2023-06-02,,159566.8
A1026,WashingMachine,fashion wear,-1,17036.16,1.14,Central,29-06-2023,b@example.com,0.0
A1389,Shoes,electronics,0,17366.96,0.08,WEST,09/02/2023,,0.0
A1935,Shoes,fashion,0,8379.28,1.15,WEST,2023-05-29,,0.0
A1108,WashingMachine,HomeAppliance,-1,8051.3,1.42,WEST,,b@example.com,0.0
A1321,Smartphone,HomeAppliance,-1,20979.89,1.24,nort,02-Jan-2023,,0.0
A1228,Smart Phone,home appliance,0,41048.68,1.49,CENTRAL,2023.03.26,a@example.com,0.0
A1730,Laptop,electronics,3,14945.69,0.77,CENTRAL,,,10312.53
A1218,WashingMachine,electronics,abc,11162.1,0.05,west,2023.03.07,,0.0
A1552,washing machine,Electrnics,-1,9987.79,0.64,Central,2023/03/09,a@example.com,0.0
A1042,shoess,HomeAppliance,1,15576.45,1.16,west,05/04/2023,b@example.com,0.0
A1226,Smartphone,home appliance,0,43921.31,0.57,South,16-01-2023,,0.0
A1751,laptop,fashion,2,23548.42,0.21,South,,,37206.5
A1049,washing machine,home appliance,-1,29532.66,0.1,WEST,2023/06/16,,0.0
A1851,WashingMachine,fashion wear,abc,39128.52,0.45,WEST,,,0.0
A1736,Shoes,fashion wear,-1,24174.23,1.38,CENTRAL,25-Feb-2023,,0.0
A1031,washing machine,electronics,abc,36686.66,0.29,west,,,0.0
A1974,laptop,fashion wear,abc,30804.5,0.56,west,26-06-2023,,0.0
A1290,shoess,Electrnics,-1,8850.84,0.49,CENTRAL,2023/05/01,a@example.com,0.0
A1515,Smartphone,fashion wear,0,33517.0,0.23,nort,15-01-2023,b@example.com,0.0
A1116,Shoes,Electrnics,-1,25377.64,0.72,South,2023/04/25,,0.0
A1542,washing machine,electronics,0,26133.76,0.23,Central,2023.04.15,,0.0
A1766,shoess,Electrnics,abc,25121.34,0.7,west,,,0.0
A1706,Smart Phone,Electrnics,0,32745.92,1.08,WEST,2023.01.27,,0.0
A1996,Smartphone,electronics,0,6361.84,1.13,South,2023/05/10,,0.0
A1358,WashingMachine,HomeAppliance,4,35825.45,1.24,south,20-Mar-2023,a@example.com,0.0
A1609,Smart Phone,home appliance,-1,24945.4,0.23,CENTRAL,2023.06.10,,0.0
A1454,WashingMachine,fashion,3,28504.78,0.84,CENTRAL,2023/03/27,a@example.com,13682.29
A1210,Smart Phone,home appliance,-1,8256.44,0.32,CENTRAL,07-04-2023,,0.0
A1560,laptop,electronics,0,37492.27,0.51,South,29/05/2023,,0.0
A1946,WashingMachine,electronics,3,49385.41,0.39,WEST,25/05/2023,b@example.com,90375.3
A1734,Laptop,fashion wear,0,33919.69,1.01,south,,b@example.com,0.0
A1160,washing machine,HomeAppliance,-1,2883.87,0.48,WEST,2023.06.13,,0.0
A1174,Smart Phone,electronics,4,38949.91,1.19,south,2023/04/05,,0.0
A1969,laptop,fashion wear,abc,42484.6,0.3,Central,14-May-2023,,0.0
A1988,WashingMachine,Electrnics,-1,3330.6,1.42,South,15-Mar-2023,a@example.com,0.0
A1715,washing machine,fashion wear,-1,32203.1,1.4,south,11/02/2023,b@example.com,0.0
A1164,shoess,Electrnics,abc,1663.68,1.47,CENTRAL,2023.06.08,,0.0
A1787,washing machine,fashion,-1,14997.35,0.45,CENTRAL,03/03/2023,,0.0
A1559,Laptop,fashion,abc,49762.41,0.41,CENTRAL,30-May-2023,,0.0
A1908,Laptop,home appliance,5,14907.04,1.46,Central,06-05-2023,,0.0
A1590,Laptop,fashion,-1,6819.4,0.28,Central,23-Apr-2023,b@example.com,0.0
A1453,shoess,fashion,abc,14638.26,0.18,North,12-Apr-2023,a@example.com,0.0
A1884,WashingMachine,electronics,1,16625.08,0.68,south,2023-05-30,,5320.03
A1431,WashingMachine,fashion wear,0,12677.43,0.48,WEST,2023/01/29,,0.0
A1329,shoess,fashion,0,34229.44,0.06,CENTRAL,2023-03-08,b@example.com,0.0
A1544,washing machine,fashion wear,-1,18817.69,0.02,South,02/06/2023,,0.0
A1675,WashingMachine,fashion,-1,33094.93,0.99,South,2023/01/21,,0.0
A1688,Smart Phone,home appliance,4,48931.52,0.65,west,2023/01/16,a@example.com,68504.13
A1474,laptop,HomeAppliance,0,6863.72,0.4,CENTRAL,28/05/2023,,0.0
A1329,Laptop,HomeAppliance,2,7962.33,1.0,South,,,0.0
A1825,Smartphone,home appliance,abc,2048.43,0.58,Central,29/06/2023,,0.0
A1134,Smart Phone,fashion wear,0,33302.55,1.01,CENTRAL,2023/01/21,,0.0
A1673,Shoes,HomeAppliance,-1,20073.1,1.35,South,2023-04-04,a@example.com,0.0
A1257,Smart Phone,HomeAppliance,abc,19608.12,0.82,nort,13/02/2023,b@example.com,0.0
A1535,washing machine,fashion wear,0,30145.15,1.34,North,2023/06/12,a@example.com,0.0
A1793,Laptop,Electrnics,-1,31645.8,1.02,Central,04/01/2023,,0.0
A1060,Smart Phone,fashion,-1,47346.87,0.41,west,2023.05.30,b@example.com,0.0
A1270,shoess,electronics,0,26990.96,0.82,North,2023/01/05,,0.0
A1346,Laptop,HomeAppliance,1,34301.26,1.46,South,2023-04-02,,0.0
A1989,WashingMachine,electronics,0,20601.16,0.45,nort,22/01/2023,,0.0
A1466,shoess,Electrnics,0,35478.85,0.11,nort,25-02-2023,,0.0
A1218,WashingMachine,HomeAppliance,-1,39055.68,1.0,CENTRAL,2023.05.18,,0.0
A1712,Smart Phone,Electrnics,1,31467.25,1.45,south,2023.02.22,b@example.com,0.0
A1618,Smart Phone,Electrnics,0,28886.27,1.28,west,14/02/2023,b@example.com,0.0
A1707,WashingMachine,fashion,abc,44345.46,1.0,nort,2023-04-20,,0.0
A1101,Smartphone,electronics,-1,2223.25,1.13,North,2023.01.31,b@example.com,0.0
A1802,washing machine,fashion,0,32443.79,1.09,South,2023.05.12,,0.0
A1254,laptop,Electrnics,0,4870.29,1.5,CENTRAL,06-06-2023,a@example.com,0.0
A1953,Smart Phone,HomeAppliance,5,48089.12,0.98,south,19-Mar-2023,,4808.91
A1127,shoess,HomeAppliance,5,18423.04,1.27,west,2023/03/18,a@example.com,0.0
A1948,Laptop,home appliance,-1,34903.21,0.62,North,03/03/2023,,0.0
A1952,Shoes,HomeAppliance,-1,31598.4,0.54,nort,02-01-2023,,0.0
A1262,Smart Phone,fashion wear,abc,12070.11,0.48,Central,19-02-2023,,0.0
A1914,laptop,fashion wear,0,40543.36,0.1,South,17/04/2023,,0.0
A1006,Smart Phone,fashion wear,-1,48383.05,0.96,WEST,,,0.0
A1755,Smart Phone,fashion,3,36782.41,0.25,Central,2023/06/01,,82760.42
A1721,shoess,fashion wear,abc,2369.14,0.34,west,2023.01.07,a@example.com,0.0
A1013,WashingMachine,fashion,0,13981.2,0.93,WEST,2023-03-25,a@example.com,0.0
A1234,laptop,Electrnics,0,30340.72,0.17,south,2023-05-06,a@example.com,0.0
A1534,washing machine,HomeAppliance,0,23244.5,0.9,west,2023.03.28,,0.0
A1059,Smart Phone,HomeAppliance,3,42439.09,1.02,South,,,0.0
A1549,WashingMachine,fashion wear,-1,38074.99,0.49,west,2023.03.01,,0.0
A1826,Shoes,electronics,1,21783.17,0.96,North,26-Mar-2023,,871.33
A1783,Smartphone,Electrnics,0,47199.82,1.36,South,31-05-2023,,0.0
A1046,washing machine,HomeAppliance,4,43949.07,1.34,west,25-01-2023,,0.0
